HOST,COUNT,ORGANIZATION,COUNTRY,RESOLVED DATE,RESOLVED DOMAIN
65.55.138.112,399,AS8075 Microsoft Corporation,US,2016-08-14,fe2.update.microsoft.com.nsatc.net
,,,,2015-11-18,fe2.update.microsoft.com
,,,,2015-02-07,fe2.update.microsoft.com.akadns.net
,,,,2014-01-08,statsfe2.update.microsoft.com
,,,,2014-01-04,statsfe2.update.microsoft.com.akadns.net
65.55.138.114,942,AS8075 Microsoft Corporation,US,2017-02-25,fe2.update.microsoft.com
,,,,2016-07-18,fe1.update.microsoft.com.akadns.net
,,,,2016-06-11,65.55.138.114
,,,,2015-12-08,fe2.update.microsoft.com.nsatc.net
,,,,2015-02-07,fe2.update.microsoft.com.akadns.net
,,,,2014-08-10,www.windowsupdate.com
,,,,2013-10-19,windowsupdate.microsoft.com
,,,,2013-10-19,update.microsoft.com
,,,,2013-10-18,www.update.microsoft.com
,,,,2013-10-11,update.microsoft.com.nsatc.net
65.55.138.126,564,AS8075 Microsoft Corporation,US,2016-12-30,fe2.update.microsoft.com.nsatc.net
,,,,2016-07-28,fe1.update.microsoft.com
,,,,2015-12-06,fe2.update.microsoft.com
,,,,2015-02-18,update.microsoft.com
,,,,2014-12-09,update.microsoft.com.nsatc.net
,,,,2013-10-19,windowsupdate.microsoft.com
,,,,2013-09-18,www.update.microsoft.com
65.55.138.149,56,AS8075 Microsoft Corporation,US,2016-12-16,sls.update.microsoft.com.nsatc.net
65.55.138.158,232,AS8075 Microsoft Corporation,US,2017-02-27,fe2.ws.microsoft.com
,,,,2016-09-17,fe2.ws.microsoft.com.nsatc.net
,,,,2016-07-24,fe1.ws.microsoft.com.nsatc.net
,,,,2016-05-24,fe1.ws.microsoft.com
65.55.138.186,207,AS8075 Microsoft Corporation,US,2017-01-06,65.55.138.186
,,,,2017-01-02,fe2.update.microsoft.com.nsatc.net
,,,,2015-11-28,fe2.update.microsoft.com
,,,,2014-08-13,update.microsoft.com.nsatc.net
,,,,2014-05-31,update.microsoft.com
65.55.163.221,686,AS8075 Microsoft Corporation,US,2017-01-25,65.55.163.221
,,,,2016-07-20,fe2.update.microsoft.com.nsatc.net
,,,,2015-03-16,fe1.update.microsoft.com.akadns.net
,,,,2014-10-14,fe2.update.microsoft.com
,,,,2014-09-15,fe2.update.microsoft.com.akadns.net
,,,,2014-01-27,www.windowsupdate.com
,,,,2013-12-08,update.microsoft.com.nsatc.net
,,,,2013-10-19,www.update.microsoft.com
,,,,2013-10-18,windowsupdate.microsoft.com
,,,,2013-10-18,update.microsoft.com
65.55.163.222,692,AS8075 Microsoft Corporation,US,2016-12-13,fe2.update.microsoft.com
,,,,2016-07-08,fe2.update.microsoft.com.nsatc.net
,,,,2015-03-16,fe1.update.microsoft.com.akadns.net
,,,,2014-09-15,fe2.update.microsoft.com.akadns.net
,,,,2013-12-30,update.microsoft.com.nsatc.net
,,,,2013-10-19,www.update.microsoft.com
,,,,2013-10-18,update.microsoft.com
,,,,2013-10-16,windowsupdate.microsoft.com
65.55.242.254,227,AS8075 Microsoft Corporation,US,2017-03-04,fe2.ws.microsoft.com.nsatc.net
,,,,2017-02-26,fe1.ws.microsoft.com.nsatc.net
,,,,2014-05-11,fe1.ws.microsoft.com
,,,,2013-11-02,fe2.ws.microsoft.com
65.55.252.93,480,AS8075 Microsoft Corporation,US,2017-03-02,sqm.telemetry.microsoft.com.nsatc.net
,,,,2017-02-15,sqm.telemetry.microsoft.com
,,,,2015-08-11,sqm.msn.com
,,,,2015-08-07,www.sqm.microsoft.com
,,,,2015-08-07,sqm.microsoft.com
65.55.252.190,829,AS8075 Microsoft Corporation,US,2017-02-23,telecommand.telemetry.microsoft.com
,,,,2016-12-13,co4.telecommand.telemetry.microsoft.com.akadns.net
,,,,2016-09-16,telecommand.telemetry.microsoft.com.nsatc.net
66.102.1.108,108,AS15169 Google Inc.,US,,wb-in-f108.1e100.net
66.102.1.109,162,AS15169 Google Inc.,US,,wb-in-f109.1e100.net
66.102.1.188,14,AS15169 Google Inc.,US,,wb-in-f188.1e100.net
66.119.144.157,694,AS8075 Microsoft Corporation,US,2017-02-27,fe2.update.microsoft.com.nsatc.net
,,,,2016-01-14,fe2.update.microsoft.com
74.125.71.108,156,AS15169 Google Inc.,US,,wn-in-f108.1e100.net
,,,,2014-09-29,gmail-imap.l.google.com
,,,,2014-09-26,gmail-pop.l.google.com
,,,,2014-09-19,gmail-smtp-msa.l.google.com
74.125.71.109,103,AS15169 Google Inc.,US,,wn-in-f109.1e100.net
,,,,2014-09-29,gmail-imap.l.google.com
,,,,2014-09-26,gmail-pop.l.google.com
74.125.71.188,2,AS15169 Google Inc.,US,,wn-in-f188.1e100.net
74.125.133.108,328,AS15169 Google Inc.,US,,wo-in-f108.1e100.net
,,,,2014-10-15,smtp.wintex.co.kr
,,,,2014-10-14,imap.gmail.com
,,,,2014-10-10,gmail-smtp-msa.l.google.com
,,,,2014-10-06,gmail-pop.l.google.com
,,,,2014-09-24,gmail-imap.l.google.com
74.125.133.109,318,AS15169 Google Inc.,US,,wo-in-f109.1e100.net
,,,,2014-10-14,imap.gmail.com
,,,,2014-10-06,gmail-pop.l.google.com
,,,,2014-09-24,gmail-imap.l.google.com
74.125.133.188,2,AS15169 Google Inc.,US,,wo-in-f188.1e100.net
,,,,2016-11-27,alt6-mtalk.google.com
,,,,2014-10-17,mtalk.google.com
74.125.140.109,60,AS15169 Google Inc.,US,,wq-in-f109.1e100.net
,,,,2015-02-04,gmail-imap.l.google.com
74.125.195.108,82,AS15169 Google Inc.,US,,wj-in-f108.1e100.net
,,,,2014-11-24,gmail-smtp-msa.l.google.com
,,,,2014-10-14,gmail-imap.l.google.com
,,,,2014-09-24,gmail-pop.l.google.com
74.125.206.108,45,AS15169 Google Inc.,US,,wk-in-f108.1e100.net
,,,,2016-10-12,smtp.gmail.com
,,,,2014-10-15,smtp.n2sys.co.kr
,,,,2014-10-15,imap.gmail.com
,,,,2014-10-14,gmail-pop.l.google.com
,,,,2014-09-25,gmail-smtp-msa.l.google.com
,,,,2014-09-25,gmail-imap.l.google.com
74.125.206.109,70,AS15169 Google Inc.,US,,wk-in-f109.1e100.net
,,,,2014-10-15,imap.gmail.com
,,,,2014-10-14,gmail-pop.l.google.com
,,,,2014-09-25,gmail-imap.l.google.com
74.125.206.188,2,AS15169 Google Inc.,US,,wk-in-f188.1e100.net
,,,,2014-10-04,mobile-gtalk.l.google.com
80.231.122.135,39,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-03-13,a1047.dscb.akamai.net
,,,,2015-03-01,a1686.q.akamai.net.0.1.cn.akamaitech.net
,,,,2015-02-27,a402.g1.akamai.net
,,,,2015-02-21,a471.b.akamai.net
,,,,2015-02-21,a1383.w7.akamai.net
,,,,2015-02-20,a1531.g1.akamai.net
,,,,2015-02-20,a363.b.akamai.net
,,,,2015-02-20,a825.dscb.akamai.net
,,,,2015-02-20,a765.r.akamai.net
,,,,2015-02-20,a1719.b.akamai.net
,,,,2015-02-17,a1563.b.akamai.net
,,,,2015-02-17,a1059.g1.akamai.net
,,,,2015-02-17,a1049.b.akamai.net
,,,,2015-02-17,a416.g1.akamai.net
,,,,2015-02-01,a15.b.akamai.net
,,,,2015-01-30,a1023.r1.akamai.net
,,,,2015-01-30,a1017.q.akamai.net
,,,,2015-01-30,a681.b.akamai.net
,,,,2015-01-25,a1049.w55.akamai.net
,,,,2015-01-23,a1479.dscb.akamai.net
,,,,2015-01-21,a1029.b.akamai.net
,,,,2015-01-21,a1773.b.akamai.net
,,,,2015-01-21,a1467.w7.akamai.net
,,,,2015-01-21,a908.g1.akamai.net
,,,,2015-01-20,a1485.b.akamai.net
,,,,2015-01-20,a1112.b.akamai.net
,,,,2015-01-20,a1983.b.akamai.net
,,,,2015-01-20,a159.g1.akamai.net
,,,,2015-01-19,a1383.g1.akamai.net
,,,,2015-01-15,a1755.g1.akamai.net
,,,,2015-01-15,a21.r.akamai.net
,,,,2015-01-15,a1353.r.akamai.net
,,,,2015-01-15,a1983.g1.akamai.net
,,,,2015-01-15,a1401.b.akamai.net
,,,,2015-01-15,a1449.g1.akamai.net
,,,,2015-01-15,a1449.b.akamai.net
,,,,2015-01-15,a1479.b.akamai.net
,,,,2015-01-15,a1095.w7.akamai.net
,,,,2015-01-15,a2047.w7.akamai.net
,,,,2015-01-15,a1449.r.akamai.net
,,,,2015-01-15,a1095.g1.akamai.net
,,,,2015-01-15,a1479.w7.akamai.net
,,,,2015-01-10,a1479.q.akamai.net
,,,,2014-10-28,drive-files-b.com
,,,,2014-10-21,storage-files-j.com
,,,,2014-10-16,wpmedia.business.financialpost.com
,,,,2014-10-14,a267.b.akamai.net.0.1.cn.akamaitech.net
,,,,2014-09-30,a1755.b.akamai.net
,,,,2014-09-30,a1755.q.akamai.net
,,,,2014-09-22,a1467.g1.akamai.net.0.1.cn.akamaitech.net
80.231.122.137,123,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-03-15,a1949.w55.akamai.net
,,,,2015-03-09,seekingalpha.com
,,,,2015-02-21,a1655.b.akamai.net
,,,,2015-02-20,a587.b.akamai.net
,,,,2015-02-20,a1301.g1.akamai.net
,,,,2015-02-20,a551.dscb.akamai.net
,,,,2015-02-20,a1697.r.akamai.net
,,,,2015-02-17,a1205.q.akamai.net
,,,,2015-02-01,a1049.b.akamai.net
,,,,2015-02-01,a1175.r.akamai.net
,,,,2015-01-23,a1457.b.akamai.net
,,,,2015-01-21,a11.b.akamai.net
,,,,2015-01-21,a1127.w7.akamai.net
,,,,2015-01-21,a416.g1.akamai.net
,,,,2015-01-21,a1080.dscg1.akamai.net.0.1.cn.akamaitech.net
,,,,2015-01-21,a743.g1.akamai.net
,,,,2015-01-21,seekingalpha.com
,,,,2015-01-21,a1433.dscb.akamai.net
,,,,2015-01-21,a1205.r.akamai.net
,,,,2015-01-20,a1985.b.akamai.net
,,,,2015-01-20,a1015.g1.akamai.net
,,,,2015-01-20,a1205.b.akamai.net
,,,,2015-01-20,a1907.g1.akamai.net
,,,,2015-01-20,a197.w51.akamai.net
,,,,2015-01-20,a833.b.akamai.net
,,,,2015-01-20,a1961.r.akamai.net
,,,,2015-01-16,a1715.b.akamai.net
,,,,2015-01-15,a1835.b.akamai.net
,,,,2015-01-15,a197.dscg1.akamai.net
,,,,2015-01-15,a1835.w7.akamai.net
,,,,2015-01-15,bdirectdownload-about.com
,,,,2015-01-15,a1907.b.akamai.net
,,,,2015-01-15,a2047.w7.akamai.net
,,,,2015-01-15,a1073.g1.akamai.net
,,,,2015-01-15,a575.q.akamai.net
,,,,2015-01-15,a1505.g1.akamai.net
,,,,2015-01-15,a1985.g1.akamai.net
,,,,2015-01-04,a1835.g1.akamai.net
,,,,2014-12-28,a803.q.akamai.net
,,,,2014-11-26,a1049.w55.akamai.net
,,,,2014-10-22,a1555.q.akamai.net
,,,,2014-10-14,a1835.g1.akamai.net.0.1.cn.akamaitech.net
,,,,2014-10-14,blog.nola.com
,,,,2014-10-13,a1307.b.akamai.net.0.1.cn.akamaitech.net
,,,,2014-09-30,a1015.b.akamai.net
,,,,2014-09-30,a1949.b.akamai.net
,,,,2014-09-30,a299.b.akamai.net
,,,,2014-09-30,a1073.q.akamai.net
,,,,2014-09-22,a1949.g1.akamai.net
,,,,2014-09-22,a11.g1.akamai.net
80.231.122.144,76,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-03-15,a1949.w55.akamai.net
,,,,2015-03-14,a1909.w7.akamai.net
,,,,2015-02-20,a953.w7.akamai.net
,,,,2015-02-20,a1280.q.akamai.net
,,,,2015-02-20,a12.g1.akamai.net
,,,,2015-02-17,a1131.g1.akamai.net
,,,,2015-02-01,a1175.r.akamai.net
,,,,2015-01-30,a1855.ksd.akamai.net
,,,,2015-01-30,a1135.b.akamai.net
,,,,2015-01-30,a1023.r1.akamai.net
,,,,2015-01-23,a1698.g1.akamai.net
,,,,2015-01-21,a925.g1.akamai.net
,,,,2015-01-21,a1613.w8.akamai.net
,,,,2015-01-21,a1433.dscb.akamai.net
,,,,2015-01-21,a1737.r.akamai.net
,,,,2015-01-21,a1582.w7.akamai.net
,,,,2015-01-21,a1742.g1.akamai.net
,,,,2015-01-21,a1213.w7.akamai.net
,,,,2015-01-21,a454.g1.akamai.net
,,,,2015-01-20,a1727.g1.akamai.net
,,,,2015-01-20,a1903.r.akamai.net
,,,,2015-01-19,a1737.g1.akamai.net
,,,,2015-01-15,a1744.b.akamai.net
,,,,2015-01-15,a296.w7.akamai.net
,,,,2015-01-15,a1195.dscg1.akamai.net
,,,,2015-01-15,a1280.g1.akamai.net
,,,,2015-01-15,a1727.b.akamai.net
,,,,2015-01-15,a1213.g1.akamai.net
,,,,2015-01-15,a2047.w7.akamai.net
,,,,2015-01-15,a1758.w7.akamai.net
,,,,2014-11-29,a1758.q.akamai.net
,,,,2014-10-31,saeas-about-home.com
,,,,2014-10-30,yappyz.com
,,,,2014-10-28,io-audio.com
,,,,2014-10-27,abadabout-home.com
,,,,2014-10-27,saeaservices.com
,,,,2014-10-27,trustinstaller.com
,,,,2014-10-25,downloads-videos-free.com
,,,,2014-10-25,pspvideosdownload.com
,,,,2014-10-21,downloadcodex.com
,,,,2014-10-21,downloadcoast.com
,,,,2014-10-21,maxrevinstaller.com
,,,,2014-10-21,downloadcoapt.com
,,,,2014-10-21,downloadcoals.com
,,,,2014-10-16,nbcphiladelphia.csnphilly.com
,,,,2014-09-30,a1741.q.akamai.net
,,,,2014-09-30,a1742.q.akamai.net
,,,,2014-09-30,a1949.b.akamai.net
,,,,2014-09-22,a1742.g1.akamai.net.0.1.cn.akamaitech.net
,,,,2014-09-22,a1949.g1.akamai.net
80.231.122.145,148,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-04-09,a1158.q.akamai.net
,,,,2015-03-15,a1531.w55.akamai.net
,,,,2015-03-14,a1123.r.akamai.net
,,,,2015-03-14,a177.g1.akamai.net
,,,,2015-03-10,a1450.b.akamai.net
,,,,2015-02-21,a361.b.akamai.net
,,,,2015-02-21,a1383.w7.akamai.net
,,,,2015-02-20,a825.dscb.akamai.net
,,,,2015-02-20,a336.r.akamai.net
,,,,2015-02-20,a1052.b.akamai.net
,,,,2015-02-17,a1531.g1.akamai.net
,,,,2015-02-01,a1168.q.akamai.net
,,,,2015-01-23,a1367.b.akamai.net
,,,,2015-01-21,a1331.dscb.akamai.net
,,,,2015-01-21,a1123.dscb.akamai.net
,,,,2015-01-21,a1967.g1.akamai.net
,,,,2015-01-21,a250.b.akamai.net
,,,,2015-01-21,a1123.w7.akamai.net
,,,,2015-01-21,a1129.g1.akamai.net
,,,,2015-01-21,a296.w7.akamai.net
,,,,2015-01-21,a905.b.akamai.net
,,,,2015-01-21,a1052.g1.akamai.net
,,,,2015-01-21,a824.b.akamai.net
,,,,2015-01-21,a1414.w7.akamai.net
,,,,2015-01-21,a1963.g1.akamai.net
,,,,2015-01-20,a136.g1.akamai.net
,,,,2015-01-20,a1842.b.akamai.net
,,,,2015-01-20,a1501.g1.akamai.net
,,,,2015-01-20,a1727.g1.akamai.net
,,,,2015-01-20,a1915.b.akamai.net
,,,,2015-01-20,a1983.b.akamai.net
,,,,2015-01-19,a1383.g1.akamai.net
,,,,2015-01-16,a260.w39.akamai.net
,,,,2015-01-16,a1172.q.akamai.net
,,,,2015-01-15,a2047.w7.akamai.net
,,,,2015-01-15,a1414.g1.akamai.net
,,,,2015-01-15,a1123.b.akamai.net
,,,,2015-01-15,a1123.g1.akamai.net
,,,,2015-01-15,a1983.g1.akamai.net
,,,,2015-01-15,a1260.b.akamai.net
,,,,2015-01-15,a1414.b.akamai.net
,,,,2015-01-15,a1727.b.akamai.net
,,,,2015-01-15,a1621.ksd.akamai.net
,,,,2014-11-29,a1129.q.akamai.net
,,,,2014-10-25,stellarinfo.com
,,,,2014-10-22,srvtag.com
,,,,2014-10-14,a1835.g1.akamai.net.0.1.cn.akamaitech.net
,,,,2014-10-14,a1367.r.akamai.net
,,,,2014-09-30,a1085.b.akamai.net
,,,,2014-09-23,a1092.q.akamai.net
80.231.122.150,378,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-03-15,a712.b.akamai.net
,,,,2015-03-15,a1694.q.akamai.net.0.1.cn.akamaitech.net
,,,,2015-03-09,seekingalpha.com
,,,,2015-02-27,a1095.g1.akamai.net
,,,,2015-02-20,a1075.dscb.akamai.net
,,,,2015-02-20,a430.w7.akamai.net
,,,,2015-02-20,a1051.b.akamai.net
,,,,2015-02-20,a1075.w7.akamai.net
,,,,2015-02-20,a1930.b.akamai.net
,,,,2015-01-31,a1049.w55.akamai.net
,,,,2015-01-23,a1457.b.akamai.net
,,,,2015-01-22,a1641.q.akamai.net
,,,,2015-01-21,a459.g1.akamai.net
,,,,2015-01-21,a1189.r.akamai.net.0.1.cn.akamaitech.net
,,,,2015-01-21,a545.b.akamai.net
,,,,2015-01-21,seekingalpha.com
,,,,2015-01-21,a11.b.akamai.net
,,,,2015-01-21,a506.dscb.akamai.net
,,,,2015-01-20,a1954.b.akamai.net
,,,,2015-01-20,a1350.b.akamai.net
,,,,2015-01-20,a908.g1.akamai.net
,,,,2015-01-20,a1063.r.akamai.net
,,,,2015-01-20,a1236.w51.akamai.net
,,,,2015-01-20,a682.g1.akamai.net
,,,,2015-01-20,a1122.b.akamai.net
,,,,2015-01-19,a1168.g1.akamai.net
,,,,2015-01-16,a199.b.akamai.net
,,,,2015-01-16,a1715.b.akamai.net
,,,,2015-01-16,a1448.b.akamai.net
,,,,2015-01-15,bdirectdownload-about.com
,,,,2015-01-15,a575.q.akamai.net
,,,,2015-01-15,a1075.g1.akamai.net
,,,,2015-01-15,a1254.b.akamai.net
,,,,2015-01-15,a1641.dscb.akamai.net
,,,,2015-01-15,a1051.r.akamai.net
,,,,2015-01-15,a2047.w7.akamai.net
,,,,2015-01-15,a1093.g1.akamai.net
,,,,2015-01-15,a1938.b.akamai.net
,,,,2015-01-15,a1166.b.akamai.net
,,,,2015-01-15,a1869.dscb.akamai.net
,,,,2015-01-02,a176.q.akamai.net
,,,,2014-12-31,a1683.q.akamai.net
,,,,2014-10-30,wjla.com
,,,,2014-10-22,tbccint.com
,,,,2014-10-16,www.jagranjosh.com
,,,,2014-09-30,a1694.b.akamai.net
,,,,2014-09-30,a1189.b.akamai.net
,,,,2014-09-30,a1988.b.akamai.net
,,,,2014-09-30,a1683.b.akamai.net
,,,,2014-09-22,a11.g1.akamai.net
80.231.122.160,65,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-03-14,a1877.f1.akamai.net
,,,,2015-03-14,a1292.g1.akamai.net
,,,,2015-03-14,a1586.cq.akamai.net
,,,,2015-02-27,a1158.g1.akamai.net
,,,,2015-02-24,a1586.q.akamai.net.0.1.cn.akamaitech.net
,,,,2015-02-23,a1250.q.akamai.net
,,,,2015-02-21,a361.b.akamai.net
,,,,2015-02-20,a1697.r.akamai.net
,,,,2015-02-20,a1108.b.akamai.net
,,,,2015-02-20,a1051.b.akamai.net
,,,,2015-02-17,a1205.q.akamai.net
,,,,2015-01-21,a813.b.akamai.net
,,,,2015-01-21,a1205.r.akamai.net
,,,,2015-01-21,a1796.w7.akamai.net
,,,,2015-01-21,a250.b.akamai.net
,,,,2015-01-21,a1414.w7.akamai.net
,,,,2015-01-21,a1988.g1.akamai.net
,,,,2015-01-21,a1945.g1.akamai.net
,,,,2015-01-21,a1639.g1.akamai.net
,,,,2015-01-20,a1985.b.akamai.net
,,,,2015-01-20,a176.g1.akamai.net
,,,,2015-01-20,a1877.b.akamai.net
,,,,2015-01-20,a1205.b.akamai.net
,,,,2015-01-20,a1501.g1.akamai.net
,,,,2015-01-19,a743.g1.akamai.net
,,,,2015-01-19,a1896.g1.akamai.net
,,,,2015-01-15,a1987.b.akamai.net
,,,,2015-01-15,a1985.g1.akamai.net
,,,,2015-01-15,a1586.b.akamai.net
,,,,2015-01-15,a1877.w7.akamai.net
,,,,2015-01-15,a1414.g1.akamai.net
,,,,2015-01-15,a1299.g1.akamai.net
,,,,2015-01-15,a1051.r.akamai.net
,,,,2015-01-15,a1049.b.akamai.net
,,,,2015-01-15,a2047.w7.akamai.net
,,,,2015-01-15,a1184.b.akamai.net
,,,,2015-01-15,a1146.r.akamai.net
,,,,2015-01-15,a1896.b.akamai.net
,,,,2015-01-15,a1697.w7.akamai.net
,,,,2015-01-15,a1843.g1.akamai.net
,,,,2015-01-02,a176.q.akamai.net
,,,,2014-12-28,a1586.q.akamai.net
,,,,2014-12-28,a1158.q.akamai.net
,,,,2014-11-26,a1049.w55.akamai.net
,,,,2014-10-14,a1250.dscb.akamai.net.0.1.cn.akamaitech.net
,,,,2014-10-13,a335.b.akamai.net.0.1.cn.akamaitech.net
,,,,2014-09-30,a257.q.akamai.net
,,,,2014-09-30,a1843.b.akamai.net
,,,,2014-09-30,a335.b.akamai.net
,,,,2014-09-30,a1988.b.akamai.net
80.231.240.25,49393,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2016-03-04,a1575.cn.w.tl88.net
,,,,2015-04-23,a1555.q.akamai.net
,,,,2015-04-21,a1686.q.akamai.net.0.1.cn.akamaitech.net
,,,,2015-04-20,a1093.q.akamai.net
,,,,2015-03-29,a578.g.akamai.net
,,,,2015-03-15,a1639.dscksd.akamai.net.0.1.cn.akamaitech.net
,,,,2015-02-05,a1664.g.akamai.net
,,,,2015-01-28,a495.g.akamai.net
,,,,2015-01-26,a871.g.akamai.net
,,,,2015-01-25,a1268.g.akamai.net
,,,,2015-01-24,a267.g.akamai.net
,,,,2015-01-23,a336.g.akamai.net
,,,,2014-12-29,a166.q.akamai.net
,,,,2014-12-26,a1686.q.akamai.net
,,,,2014-12-18,a1093.g.akamai.net
,,,,2014-12-14,a1129.q.akamai.net
80.231.240.216,67,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,,
80.231.241.51,21,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-03-15,a1165.b.akamai.net
,,,,2015-03-15,a1873.b.akamai.net
,,,,2015-02-25,a1093.b.akamai.net.0.1.cn.akamaitech.net
,,,,2015-02-06,a1159.g.akamai.net
,,,,2015-01-25,a1507.dscb.akamai.net
,,,,2015-01-23,a1255.b.akamai.net
,,,,2015-01-23,a1225.b.akamai.net
,,,,2015-01-23,a1009.b.akamai.net
,,,,2015-01-23,a1603.b.akamai.net.0.1.cn.akamaitech.net
,,,,2015-01-23,a1621.ksd.akamai.net
,,,,2015-01-23,a1819.b.akamai.net
,,,,2015-01-21,a1318.b.akamai.net
,,,,2015-01-21,a1588.b.akamai.net
,,,,2015-01-21,a1639.b.akamai.net
,,,,2015-01-21,a1189.b.akamai.net
,,,,2015-01-21,a1111.b.akamai.net
,,,,2015-01-21,a259.b.akamai.net
,,,,2015-01-20,a1603.b.akamai.net
,,,,2015-01-20,a16.dscb.akamai.net
,,,,2015-01-20,a336.b.akamai.net
,,,,2015-01-20,a1531.b.akamai.net
,,,,2015-01-20,a299.dscb.akamai.net
,,,,2015-01-20,a1621.b.akamai.net
,,,,2015-01-20,a19.b.akamai.net
,,,,2015-01-20,a265.b.akamai.net
,,,,2015-01-20,a1843.b.akamai.net
,,,,2015-01-20,a1801.b.akamai.net
,,,,2015-01-20,a1471.b.akamai.net
,,,,2015-01-20,a1507.b.akamai.net
,,,,2015-01-20,a1123.b.akamai.net
,,,,2015-01-20,a13.dscb.akamai.net
,,,,2015-01-20,a1213.b.akamai.net
,,,,2015-01-20,a1075.b.akamai.net
,,,,2015-01-20,a1129.b.akamai.net
,,,,2015-01-20,a1093.b.akamai.net
,,,,2015-01-20,a133.b.akamai.net
,,,,2015-01-20,a1441.b.akamai.net
,,,,2015-01-20,a1447.b.akamai.net
,,,,2015-01-20,a1339.b.akamai.net
,,,,2015-01-20,a1375.b.akamai.net
,,,,2015-01-20,a361.b.akamai.net
,,,,2015-01-20,a1711.b.akamai.net
,,,,2015-01-16,a1963.b.akamai.net
,,,,2015-01-16,a299.b.akamai.net
,,,,2015-01-16,a1711.b.akamai.net.0.1.cn.akamaitech.net
,,,,2015-01-16,a1639.dscksd.akamai.net
,,,,2015-01-16,a1843.dscb.akamai.net
,,,,2015-01-16,a1711.dspb.akamai.net
,,,,2015-01-16,a1471.dscb.akamai.net
,,,,2015-01-04,a1639.dscksd.akamai.net.0.1.cn.akamaitech.net
80.231.241.80,61,AS6453 TATA COMMUNICATIONS (AMERICA) INC,FR,2015-03-15,a1715.b.akamai.net
,,,,2015-03-13,a1945.b.akamai.net
,,,,2015-03-13,a1945.b.akamai.net.0.1.cn.akamaitech.net
,,,,2015-02-21,a1147.b.akamai.net
,,,,2015-02-16,a1112.b.akamai.net
,,,,2015-02-16,a1652.b.akamai.net
,,,,2015-01-23,a153.b.akamai.net
,,,,2015-01-23,a1505.b.akamai.net.0.1.cn.akamaitech.net
,,,,2015-01-23,a1771.b.akamai.net
,,,,2015-01-23,a1386.b.akamai.net
,,,,2015-01-23,a1004.b.akamai.net
,,,,2015-01-23,a1024.dscb.akamai.net
,,,,2015-01-23,a1897.b.akamai.net
,,,,2015-01-23,a1019.b.akamai.net
,,,,2015-01-23,a1621.ksd.akamai.net
,,,,2015-01-21,a1755.b.akamai.net
,,,,2015-01-21,a1733.b.akamai.net
,,,,2015-01-21,a1874.b.akamai.net
,,,,2015-01-21,a250.b.akamai.net
,,,,2015-01-21,a1017.b.akamai.net
,,,,2015-01-21,a1777.b.akamai.net
,,,,2015-01-20,a1826.b.akamai.net
,,,,2015-01-20,a1907.b.akamai.net
,,,,2015-01-20,a1571.b.akamai.net
,,,,2015-01-20,a225.b.akamai.net
,,,,2015-01-20,a1816.b.akamai.net
,,,,2015-01-20,a1531.b.akamai.net
,,,,2015-01-20,a1042.b.akamai.net
,,,,2015-01-20,a1246.b.akamai.net
,,,,2015-01-20,a1019.dscb.akamai.net
,,,,2015-01-20,a1015.b.akamai.net
,,,,2015-01-20,a1004.dscb.akamai.net
,,,,2015-01-20,a1339.b.akamai.net
,,,,2015-01-20,a1280.b.akamai.net
,,,,2015-01-20,a1545.b.akamai.net
,,,,2015-01-16,a1485.b.akamai.net
,,,,2015-01-16,a1013.b.akamai.net
,,,,2014-12-15,a1484.g.akamai.net
,,,,2014-12-15,a1339.g.akamai.net
,,,,2014-12-14,a1621.g.akamai.net
,,,,2014-12-14,a1565.g.akamai.net
,,,,2014-12-14,a1445.g.akamai.net
,,,,2014-12-14,a1915.g.akamai.net
,,,,2014-12-14,a1858.g.akamai.net
,,,,2014-12-11,a335.b.akamai.net
,,,,2014-12-11,a1974.g.akamai.net
,,,,2014-12-11,a1621.b.akamai.net
,,,,2014-12-11,a1505.b.akamai.net
,,,,2014-12-11,a1867.b.akamai.net
,,,,2014-12-11,a1112.dscb.akamai.net
87.248.214.1,19,AS22822 Limelight Networks. Inc.,IT,,https-87-248-214-1.lon.llnw.net
,,,,2015-03-30,savoxcode.hs.llnwd.net
,,,,2015-03-02,abcentmktg.hs.llnwd.net
,,,,2015-02-27,conratrex.hs.llnwd.net
,,,,2015-02-06,amazonm-002.hs.llnwd.net
,,,,2015-01-14,msxb.hs.llnwd.net
,,,,2014-12-25,betonsoft.hs.llnwd.net
,,,,2014-12-23,amazonmmd.hs.llnwd.net
,,,,2014-11-06,ble.hs.llnwd.net
,,,,2014-10-30,amznadsi.hs.llnwd.net
,,,,2014-10-21,assets.five.tv
,,,,2014-10-17,affiliate-media.quisma.com
,,,,2014-10-16,about.channel5.com
,,,,2014-10-15,cpx-media.quisma.com
,,,,2014-10-15,ads.channel5.com
,,,,2014-10-15,cpc.delvenetworks.com
,,,,2014-10-15,cache2.delvenetworks.com
